times,lat,longs,prof,mssn,vr,profnew,mo,mw,mxx,mxy,mxz,myy,myz,mzz,strike1,dip1,rake1,strike2,dip2,rake2,CLVD,sta_num
2014-01-05 08:37:33,16.61,-99.71,5,4.2,78.93,16,6.901E+021,3.9,-66.654,-19.348,-4.341,3.738,13.52,62.916,271,47,71,118,46,109,15,3
2015-12-29 14:03:33,15.71,-96.44,20,4.4,70.55,26,5.819E+021,3.8,-56.048,4.279,-2.002,-1.317,-12.495,57.365,277,47,106,74,46,74,12,3
2015-12-29 14:03:33,15.71,-96.44,20,4.4,70.55,26,5.819E+021,3.8,-56.048,4.279,-2.002,-1.317,-12.495,57.365,277,47,106,74,46,74,12,3
2015-12-23 12:02:44,16.53,-99.03,4,4.1,67.46,18,2.831E+021,3.6,-19.798,-7.976,-0.38,-11.91,2.468,31.708,125,46,95,299,44,85,45,3
2015-12-23 12:02:44,16.53,-99.03,4,4.1,67.46,18,2.831E+021,3.6,-19.798,-7.976,-0.38,-11.91,2.468,31.708,125,46,95,299,44,85,45,3
2015-12-20 01:41:43,16.08,-95.65,45,4.2,50.8,20,3.454E+021,3.7,-6.993,-3.774,20.094,5.717,27.103,1.277,144,88,102,241,12,7,6,3
2015-12-20 01:41:43,16.08,-95.65,45,4.2,50.8,20,3.454E+021,3.7,-6.993,-3.774,20.094,5.717,27.103,1.277,144,88,102,241,12,7,6,3
2015-12-17 19:49:54,15.76,-93.7,90,6.6,90.48,105,9.332E+025,6.6,-68836,120627,675362,294633,573670,-225797,312,83,-102,192,14,-30,3,3
2015-12-17 19:49:54,15.76,-93.7,90,6.6,90.48,105,9.332E+025,6.6,-68836,120627,675362,294633,573670,-225797,312,83,-102,192,14,-30,3,3
2015-12-17 12:27:50,16.12,-98.66,20,4.3,78.73,14,6.089E+021,3.8,-29.813,-38.153,4.564,-25.231,-4.888,55.044,322,46,102,125,46,78,30,3
2015-12-17 12:27:50,16.12,-98.66,20,4.3,78.73,14,6.089E+021,3.8,-29.813,-38.153,4.564,-25.231,-4.888,55.044,322,46,102,125,46,78,30,3
2015-12-15 16:09:23,20.94,-103.37,10,4.4,56.01,8,7.251E+021,3.9,-11.106,-66.994,-9.656,32.413,-9.186,-21.307,172,79,-167,80,77,-12,42,3
2015-12-15 16:09:23,20.94,-103.37,10,4.4,56.01,8,7.251E+021,3.9,-11.106,-66.994,-9.656,32.413,-9.186,-21.307,172,79,-167,80,77,-12,42,3
2015-12-13 00:20:27,15.94,-98.47,16,4.2,58.22,10,3.722E+021,3.7,-31.597,-10.459,-1.016,-7.327,0.221,38.924,290,46,89,111,44,91,18,3
2015-12-13 00:20:27,15.94,-98.47,16,4.2,58.22,10,3.722E+021,3.7,-31.597,-10.459,-1.016,-7.327,0.221,38.924,290,46,89,111,44,91,18,3
2015-12-12 11:34:30,15.75,-97.24,10,4.5,84.72,10,6.143E+022,4.5,-483.815,-234.875,-3.144,-104.705,-164.43,588.521,309,50,107,103,43,70,9,3
2015-12-12 11:34:30,15.75,-97.24,10,4.5,84.72,10,6.143E+022,4.5,-483.815,-234.875,-3.144,-104.705,-164.43,588.521,309,50,107,103,43,70,9,3
2015-12-11 14:49:25,17.98,-102.77,10,4.7,71.53,26,9.032E+022,4.6,-508.19,-268.905,-280.774,-450.917,-99.534,959.107,306,54,84,136,36,98,43,3
2015-12-11 14:49:25,17.98,-102.77,10,4.7,71.53,26,9.032E+022,4.6,-508.19,-268.905,-280.774,-450.917,-99.534,959.107,306,54,84,136,36,98,43,3
2015-12-07 03:02:51,15.67,-97.98,16,4.1,53.49,8,3.36E+021,3.7,-23.336,-17.585,-0.702,-7.881,-5.916,31.217,312,49,102,114,42,77,16,3
2015-12-07 03:02:51,15.67,-97.98,16,4.1,53.49,8,3.36E+021,3.7,-23.336,-17.585,-0.702,-7.881,-5.916,31.217,312,49,102,114,42,77,16,3
2015-12-03 11:41:31,16.61,-93.59,154,4.7,85.78,150,6.488E+022,4.5,-564.431,231.654,-189.056,587.624,6.483,-23.193,125,81,-166,33,77,-10,9,3
2015-12-03 11:41:31,16.61,-93.59,154,4.7,85.78,150,6.488E+022,4.5,-564.431,231.654,-189.056,587.624,6.483,-23.193,125,81,-166,33,77,-10,9,3
2015-11-28 18:20:19,17.04,-96.79,69,4.6,72.68,60,3.639E+022,4.3,120.877,219.484,9.62,211.731,-36.406,-332.608,147,47,-81,315,44,-99,28,3
2015-11-28 18:20:19,17.04,-96.79,69,4.6,72.68,60,3.639E+022,4.3,120.877,219.484,9.62,211.731,-36.406,-332.608,147,47,-81,315,44,-99,28,3
2015-11-23 20:41:20,16.86,-98.94,10,5.6,84.24,36,1.715E+024,5.5,-17364.8,-442.574,-3919.1,1406.98,-1014.01,15957.8,275,52,94,88,38,85,15,3
2015-11-23 20:41:20,16.86,-98.94,10,5.6,84.24,36,1.715E+024,5.5,-17364.8,-442.574,-3919.1,1406.98,-1014.01,15957.8,275,52,94,88,38,85,15,3
2015-11-22 08:11:16,16.8,-96.45,61,5,89.97,60,1.879E+023,4.8,439.087,979.668,-28,1331.5,-214.429,-1770.59,151,48,-86,324,42,-95,19,3
2015-11-22 08:11:16,16.8,-96.45,61,5,89.97,60,1.879E+023,4.8,439.087,979.668,-28,1331.5,-214.429,-1770.59,151,48,-86,324,42,-95,19,3
2015-11-17 11:39:42,14.76,-92.38,83,4.4,79.08,78,6.531E+022,4.5,-76.081,93.653,622.778,101.066,151.925,-24.985,285,90,-101,194,11,-1,13,3
2015-11-17 11:39:42,14.76,-92.38,83,4.4,79.08,78,6.531E+022,4.5,-76.081,93.653,622.778,101.066,151.925,-24.985,285,90,-101,194,11,-1,13,3
2015-11-06 20:14:04,16.47,-95.87,63,4.5,80.05,58,1.136E+023,4.7,199.147,572.879,583.393,566.363,412.332,-765.51,310,65,-104,161,28,-62,27,3
2015-11-06 20:14:04,16.47,-95.87,63,4.5,80.05,58,1.136E+023,4.7,199.147,572.879,583.393,566.363,412.332,-765.51,310,65,-104,161,28,-62,27,3
2015-11-06 19:54:50,15.52,-95.1,16,4.5,58.46,32,7.31E+022,4.5,244.714,-327.078,-182.487,429.954,-226.965,-674.668,198,51,-116,56,45,-61,25,3
2015-11-06 19:54:50,15.52,-95.1,16,4.5,58.46,32,7.31E+022,4.5,244.714,-327.078,-182.487,429.954,-226.965,-674.668,198,51,-116,56,45,-61,25,3
2015-11-05 15:50:54,16.24,-98.03,10,4.1,52.52,38,1.254E+022,4,-78.765,68.405,-7.97,128.482,-20.77,-49.717,298,87,174,29,84,3,69,3
2015-11-05 15:50:54,16.24,-98.03,10,4.1,52.52,38,1.254E+022,4,-78.765,68.405,-7.97,128.482,-20.77,-49.717,298,87,174,29,84,3,69,3
2015-10-27 22:25:01,16.23,-98.06,10,4.9,91.56,16,3.161E+022,4.3,64.819,-90.446,274.111,-18.997,124.121,-45.822,289,87,-72,27,18,-172,31,3
2015-10-27 22:25:01,16.23,-98.06,10,4.9,91.56,16,3.161E+022,4.3,64.819,-90.446,274.111,-18.997,124.121,-45.822,289,87,-72,27,18,-172,31,3
2015-10-25 14:47:53,18.08,-101.87,20,5,77.91,32,2.068E+023,4.8,805.207,-1669.06,-489.898,-1346.67,16.883,541.459,288,80,17,195,74,170,36,3
2015-10-25 14:47:53,18.08,-101.87,20,5,77.91,32,2.068E+023,4.8,805.207,-1669.06,-489.898,-1346.67,16.883,541.459,288,80,17,195,74,170,36,3
2015-10-20 09:37:36,15.8,-99.4,5,4.5,54.37,8,1.782E+022,4.1,-156.278,-79.042,-46.286,1.691,-7.516,154.587,288,53,84,118,38,98,34,3
2015-10-20 09:37:36,15.8,-99.4,5,4.5,54.37,8,1.782E+022,4.1,-156.278,-79.042,-46.286,1.691,-7.516,154.587,288,53,84,118,38,98,34,3
2015-10-16 03:37:14,16.97,-94,157,4.1,51.81,135,4.326E+022,4.4,-407.577,-289.874,-1.798,147.935,71.882,259.642,149,63,146,256,60,32,75,3
2015-10-16 03:37:14,16.97,-94,157,4.1,51.81,135,4.326E+022,4.4,-407.577,-289.874,-1.798,147.935,71.882,259.642,149,63,146,256,60,32,75,3
2015-10-11 23:46:25,16.6,-100.69,15,4.3,50.79,10,1.238E+022,4,-91.059,-98.305,3.454,-1.115,8.074,92.174,131,47,102,294,44,77,79,3
2015-10-11 23:46:25,16.6,-100.69,15,4.3,50.79,10,1.238E+022,4,-91.059,-98.305,3.454,-1.115,8.074,92.174,131,47,102,294,44,77,79,3
2015-10-11 18:20:28,15.73,-93.92,82,4.3,50.66,100,5.853E+022,4.5,-201.44,346.776,427.533,156.951,81.302,44.488,101,87,132,194,42,4,10,3
2015-10-11 18:20:28,15.73,-93.92,82,4.3,50.66,100,5.853E+022,4.5,-201.44,346.776,427.533,156.951,81.302,44.488,101,87,132,194,42,4,10,3
2015-10-07 07:04:10,15.98,-97.99,15,4.2,70.36,10,4.802E+021,3.8,-37.79,-15.434,7.021,-12.065,-3.358,49.855,109,48,82,301,42,99,22,3
2015-10-07 07:04:10,15.98,-97.99,15,4.2,70.36,10,4.802E+021,3.8,-37.79,-15.434,7.021,-12.065,-3.358,49.855,109,48,82,301,42,99,22,3
2015-10-07 06:41:38,16.15,-98.13,15,4.1,82.54,16,1.069E+022,4,-68.052,-17.057,67.852,31.949,56.522,36.103,129,78,115,243,27,27,23,3
2015-10-07 06:41:38,16.15,-98.13,15,4.1,82.54,16,1.069E+022,4,-68.052,-17.057,67.852,31.949,56.522,36.103,129,78,115,243,27,27,23,3
2015-10-05 21:11:23,16.23,-97.81,16,4.3,51.02,20,2.837E+021,3.6,-18.765,-15.135,-5.532,-1.494,12.818,20.258,148,55,131,272,51,47,10,3
2015-10-05 21:11:23,16.23,-97.81,16,4.3,51.02,20,2.837E+021,3.6,-18.765,-15.135,-5.532,-1.494,12.818,20.258,148,55,131,272,51,47,10,3
2015-10-01 13:10:31,19.04,-104.3,10,4.1,51.44,8,3.757E+021,3.7,14.571,-31.24,19.805,-4.226,-13.002,-10.346,99,81,22,5,68,170,83,3
2015-10-01 13:10:31,19.04,-104.3,10,4.1,51.44,8,3.757E+021,3.7,14.571,-31.24,19.805,-4.226,-13.002,-10.346,99,81,22,5,68,170,83,3
2015-09-30 17:25:55,17.83,-101.52,30,5.5,83.05,48,2.041E+024,5.5,7251.56,1698.93,-15276.3,2723.46,-10249.4,-9975.02,122,77,-86,285,13,-107,23,3
2015-09-30 17:25:55,17.83,-101.52,30,5.5,83.05,48,2.041E+024,5.5,7251.56,1698.93,-15276.3,2723.46,-10249.4,-9975.02,122,77,-86,285,13,-107,23,3
